len,ngram,pct
10,CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle,0.1241909479636423
6,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW HttpSendRequestA,0.1238638222305301
4,OleInitialize NtLoadKey InternetConnectA NtLoadKey,0.123793723859149
8,CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses,0.1237236254877678
2,CryptHashData Process32NextW,0.123536696497418
7,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW,0.1233964997546557
4,OleInitialize CryptHashData Process32NextW CryptHashData,0.1233264013832745
8,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW HttpSendRequestA InternetGetConnectedStateExW GetAdaptersAddresses,0.1232329368880996
3,InternetConnectA OleInitialize NtQueryKey,0.123116106269131
4,CryptHashData Process32NextW CryptHashData OleInitialize,0.1228824450311937
5,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle,0.1228357127836063
3,InternetConnectA NtSetValueKey RemoveDirectoryW,0.1227656144122251
9,InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW,0.1226955160408439
10,RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW,0.1223450241839381
6,NtSetValueKey OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA,0.122181461317382
5,CryptHashData Process32NextW CryptHashData OleInitialize RemoveDirectoryW,0.1219244339556511
6,CryptHashData Process32NextW CryptHashData OleInitialize RemoveDirectoryW InternetConnectA,0.1218309694604762
4,OleInitialize NtQueryKey OleInitialize NtLoadKey,0.1218076033366824
6,OleInitialize CryptHashData Process32NextW CryptHashData OleInitialize RemoveDirectoryW,0.1217842372128887
7,OleInitialize CryptHashData Process32NextW CryptHashData OleInitialize RemoveDirectoryW InternetConnectA,0.1216907727177138
9,CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle,0.1214804776035703
5,OleInitialize NtQueryKey OleInitialize NtLoadKey InternetConnectA,0.1213870131083954
10,InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle,0.1213636469846017
6,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory,0.1210365212514895
7,OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1205691987756151
3,GetKeyState CopyFileExW GetAdaptersAddresses,0.120405635909059
3,NtLoadKey InternetConnectA CryptHashData,0.1201018762997406
8,OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle,0.1199616795569783
3,__exception__ GetKeyState CopyFileExW,0.1197046521952473
7,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1194943570811038
9,CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle,0.1194008925859289
5,NtQueryKey OleInitialize NtLoadKey InternetConnectA NtLoadKey,0.1192840619669603
6,OleInitialize NtQueryKey OleInitialize NtLoadKey InternetConnectA NtLoadKey,0.1192139635955791
4,InternetConnectA RemoveDirectoryW InternetConnectA NtSetValueKey,0.1191438652241979
5,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA NtSetValueKey,0.1189569362338481
9,OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1186531766245297
3,FindResourceW GetFileType OleInitialize,0.1186531766245297
8,OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory,0.1186064443769423
4,GetFileSizeEx __exception__ GetKeyState CopyFileExW,0.1184896137579736
10,GetAdaptersAddresses NtTerminateThread GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses GetFileSizeEx __exception__ GetKeyState CopyFileExW,0.1183026847676239
10,CryptUnprotectMemory OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW,0.1180923896534803
4,InternetConnectA NtSetValueKey OleInitialize NtQueryKey,0.117952192910718
5,SetUnhandledExceptionFilter NtLoadKey InternetConnectA SetStdHandle CertCreateCertificateContext,0.1178820945393368
6,SetUnhandledExceptionFilter NtLoadKey InternetConnectA SetStdHandle CertCreateCertificateContext LoadStringW,0.1177886300441619
7,SetUnhandledExceptionFilter NtLoadKey InternetConnectA SetStdHandle CertCreateCertificateContext LoadStringW GetFileType,0.1177652639203682
5,InternetConnectA NtSetValueKey OleInitialize NtQueryKey OleInitialize,0.117695165548987
9,OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1173680398158749
6,InternetConnectA NtSetValueKey OleInitialize NtQueryKey OleInitialize RemoveDirectoryW,0.1171577447017314
3,GetFileAttributesW NtLoadKey InternetConnectA,0.117017547958969
10,CopyFileW InternetConnectA CopyFileW RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA NtLoadKey,0.116853985092413
4,RemoveDirectoryW InternetConnectA NtSetValueKey OleInitialize,0.1166904222258569
10,OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1163399303689511
8,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle,0.1162931981213636
10,CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW,0.1162464658737762
4,InternetConnectA NtLoadKey InternetConnectA CryptHashData,0.1162230997499824
5,NtLoadKey InternetConnectA NtLoadKey InternetConnectA CryptHashData,0.1161997336261887
10,OpenSCManagerA SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle LookupAccountSidW SetStdHandle,0.1156856789027268
3,NtLoadKey RemoveDirectoryW WSAConnect,0.115498749912377
6,InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW,0.11507815968409
7,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW,0.1150547935602962
3,RegEnumValueA OleInitialize RemoveDirectoryW,0.1150314274365025
3,GetAdaptersAddresses RemoveDirectoryW InternetConnectA,0.1144706404654531
9,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory,0.1144706404654531
3,getsockname RemoveDirectoryW InternetConnectA,0.1141902469799285
6,InternetConnectA GetComputerNameW FindFirstFileExW NtLoadKey InternetConnectA RemoveDirectoryW,0.1139332196181975
6,RemoveDirectoryW InternetConnectA GetComputerNameW FindFirstFileExW NtLoadKey InternetConnectA,0.11388648737061
8,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetComputerNameW FindFirstFileExW NtLoadKey InternetConnectA,0.1137696567516414
4,GetKeyState CopyFileExW GetAdaptersAddresses SetStdHandle,0.113722924504054
10,SetUnhandledExceptionFilter OleInitialize RemoveDirectoryW InternetConnectA SetStdHandle CryptUnprotectMemory OpenSCManagerA SetStdHandle CryptUnprotectMemory OpenSCManagerA,0.1133257003995607
5,RemoveDirectoryW InternetConnectA NtSetValueKey OleInitialize NtQueryKey,0.1126948150571301
3,HttpOpenRequestW FindResourceW GetFileType,0.1126480828095427
6,RemoveDirectoryW InternetConnectA NtSetValueKey OleInitialize NtQueryKey OleInitialize,0.1124377876953992
4,HttpOpenRequestW FindResourceW GetFileType FindResourceW,0.1115966072388251
5,HttpOpenRequestW FindResourceW GetFileType FindResourceW GetFileType,0.1115732411150314
4,GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey,0.1114797766198565
5,NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1113395798770941
6,OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.111269481505713
2,GetFileAttributesW OleInitialize,0.1108956235250134
6,NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1108722574012197
5,InternetConnectA RemoveDirectoryW InternetConnectA NtSetValueKey RemoveDirectoryW,0.1108021590298385
7,OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1108021590298385
5,GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1107787929060448
7,WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW recvfrom,0.1104983994205201
4,InternetConnectA OleInitialize NtQueryKey OleInitialize,0.1102647381825829
10,SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses SetStdHandle LookupAccountSidW GetAdaptersAddresses CryptDecrypt,0.1101479075636142
4,WSAAccept NtCreateSection Process32NextW RemoveDirectoryW,0.1097974157067084
5,Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW,0.1095871205925649
6,NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW,0.1094235577260088
7,WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW,0.1093768254784213
5,HttpSendRequestA WSAAccept NtCreateSection Process32NextW WSAAccept,0.109236628735659
7,HttpSendRequestA WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW,0.1091898964880715
4,NtSetValueKey RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1091431642404841
5,NtSetValueKey RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1090496997453092
3,CryptProtectData NtCreateSection Process32NextW,0.108979601373928
5,WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA,0.1089562352501343
5,GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA,0.1089095030025469
6,Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA,0.1087459401359908
7,NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA,0.1086291095170222
4,RegEnumValueA OleInitialize RemoveDirectoryW InternetConnectA,0.1085823772694347
8,WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA,0.1085823772694347
5,InternetConnectA NtSetValueKey RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1085356450218473
7,NtSetValueKey OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1085122788980536
3,NtLoadKey WSAAccept NtCreateSection,0.1085122788980536
4,NtLoadKey WSAAccept NtCreateSection Process32NextW,0.1084889127742598
5,RemoveDirectoryW InternetConnectA NtSetValueKey RemoveDirectoryW InternetConnectA,0.1083954482790849
8,NtSetValueKey OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.1080916886697665
3,GetFileType Process32NextW OleInitialize,0.1080683225459728
3,RemoveDirectoryW WSAConnect NtLoadKey,0.1080449564221791
4,recvfrom GetFileAttributesW OleInitialize GetFileAttributesW,0.1078580274318293
4,FindResourceW GetFileType Process32NextW OleInitialize,0.1077411968128607
6,recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA,0.1077178306890669
3,SetWindowsHookExA RegEnumValueA WSAConnect,0.1076710984414795
3,WSAConnect NtLoadKey RemoveDirectoryW,0.1076710984414795
10,WSAConnect NtLoadKey RemoveDirectoryW WSAConnect NtLoadKey WSAAccept NtCreateSection Process32NextW NtLoadKey InternetConnectA,0.1076477323176858
3,Process32NextW recvfrom GetFileAttributesW,0.1076477323176858
10,RegEnumValueA WSAConnect NtLoadKey RemoveDirectoryW WSAConnect NtLoadKey WSAAccept NtCreateSection Process32NextW NtLoadKey,0.1076477323176858
10,SetWindowsHookExA RegEnumValueA WSAConnect NtLoadKey RemoveDirectoryW WSAConnect NtLoadKey WSAAccept NtCreateSection Process32NextW,0.1076477323176858
5,FindResourceW GetFileType FindResourceW GetFileType InternetConnectA,0.1076010000700983
3,InternetConnectA GetFileVersionInfoExW NtLoadKey,0.1076010000700983
7,FindResourceW GetFileType FindResourceW GetFileType Process32NextW OleInitialize CryptHashData,0.1075542678225109
8,FindResourceW GetFileType FindResourceW GetFileType Process32NextW OleInitialize CryptHashData OleInitialize,0.1075309016987172
10,FindResourceW GetFileType FindResourceW GetFileType Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA,0.1074140710797485
5,Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW,0.1073907049559548
4,RemoveDirectoryW InternetConnectA GetFileVersionInfoExW NtLoadKey,0.1073206065845736
5,RemoveDirectoryW InternetConnectA GetFileVersionInfoExW NtLoadKey InternetConnectA,0.1072972404607799
6,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW NtLoadKey,0.1072505082131925
7,Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA,0.1072505082131925
7,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW NtLoadKey InternetConnectA,0.1072271420893987
8,HttpSendRequestA WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW recvfrom,0.1071804098418113
9,HttpSendRequestA WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW recvfrom GetFileAttributesW,0.1067364534897305
4,OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey,0.1067130873659368
6,WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW,0.1066897212421431
8,NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW,0.1066429889945557
9,WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW,0.1065962567469682
10,HttpSendRequestA WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW recvfrom GetFileAttributesW OleInitialize,0.106526158375587
10,WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW,0.106526158375587
7,WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv,0.1065027922517933
9,NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv,0.1064560600042059
7,InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType FindResourceW,0.1064560600042059
9,InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType FindResourceW,0.1064326938804121
10,Process32NextW WSAAccept NtCreateSection Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA,0.1064093277566184
10,WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv,0.1064093277566184
10,NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey,0.1064093277566184
5,GetKeyState CopyFileExW GetAdaptersAddresses SetStdHandle LookupAccountSidW,0.1063859616328247
8,WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv LdrGetProcedureAddress,0.106362595509031
8,RemoveDirectoryW InternetConnectA NtSetValueKey RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW,0.1063158632614435
9,WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv LdrGetProcedureAddress NtLoadDriver,0.1063158632614435
10,NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv LdrGetProcedureAddress,0.1063158632614435
10,RemoveDirectoryW InternetConnectA NtSetValueKey RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW NtLoadKey InternetConnectA,0.1062924971376498
10,RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA NtSetValueKey RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW,0.1062924971376498
10,InternetConnectA RemoveDirectoryW InternetConnectA NtSetValueKey RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA GetFileVersionInfoExW NtLoadKey,0.1062924971376498
10,Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv LdrGetProcedureAddress NtLoadDriver,0.1062691310138561
10,InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType,0.1061756665186812
10,WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA GetComputerNameW recv LdrGetProcedureAddress NtLoadDriver Process32NextW,0.1061523003948874
5,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey,0.1057550762903941
6,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW,0.1055915134238381
10,GetFileType FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType InternetConnectA,0.1055447811762506
3,SetStdHandle RemoveDirectoryW InternetConnectA,0.1051241909479636
10,HttpOpenRequestW FindResourceW GetFileType FindResourceW GetFileType Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW,0.1050540925765824
5,OleInitialize NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.105007360328995
8,InternetConnectA NtSetValueKey OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1049138958338201
9,FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType InternetConnectA,0.1048671635862326
3,NtCreateThreadEx RegDeleteValueW GetFileVersionInfoExW,0.1047736990910577
8,RemoveDirectoryW InternetConnectA NtSetValueKey OleInitialize NtQueryKey OleInitialize RemoveDirectoryW InternetConnectA,0.1034418300348155
6,OleInitialize NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey,0.1034418300348155
5,OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey,0.103395097787228
6,GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey,0.1033483655396406
7,OleInitialize NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1033249994158469
3,CreateActCtxW CryptDecrypt Process32NextW,0.1031614365492908
4,GetFileVersionInfoExW NtLoadKey InternetConnectA CreateActCtxW,0.1031380704254971
7,recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey,0.1031147043017033
8,Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey,0.1027875785685912
8,OleInitialize NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey,0.1027642124447975
4,GetFileAttributesW InternetConnectA CryptHashData FindResourceW,0.1027408463210038
6,OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1026941140734163
7,GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1026473818258289
3,InternetConnectA NtLoadKey GetFileAttributesW,0.102553917330654
5,NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW,0.1025305512068602
4,NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW,0.1025071850830665
6,InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW,0.1024604528354791
8,recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1024137205878916
4,GetFileType FindResourceW GetFileType OleInitialize,0.1024137205878916
7,NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW,0.1024137205878916
5,FindResourceW GetFileType FindResourceW GetFileType OleInitialize,0.1023669883403042
9,OleInitialize NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1023669883403042
10,GetFileType Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.102296889968923
10,FindResourceW GetFileType Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW InternetConnectA,0.102296889968923
6,GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey,0.102296889968923
10,GetFileType FindResourceW GetFileType Process32NextW OleInitialize CryptHashData OleInitialize RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.102296889968923
10,OleInitialize NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey,0.1022267915975418
10,WSAAccept NtCreateSection Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey,0.1020865948547795
9,Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1020865948547795
8,GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey,0.1020398626071921
9,recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey,0.1019463981120172
7,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType,0.1018529336168423
8,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW,0.1018062013692548
10,GetFileAttributesW InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType FindResourceW,0.1017594691216674
6,Process32NextW CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey,0.1017361029978736
8,OleInitialize CryptHashData Process32NextW CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey,0.1016426385026987
10,Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey,0.101619272378905
6,NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW,0.1015959062551113
9,OleInitialize CryptHashData Process32NextW CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW,0.1015725401313176
9,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType,0.1015725401313176
10,NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType,0.1015491740075238
10,recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW,0.1015024417599364
9,NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW,0.1015024417599364
10,GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA,0.1014790756361427
10,GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW,0.1014790756361427
10,InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType FindResourceW,0.1014790756361427
10,OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData,0.1014790756361427
10,NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW GetFileType,0.1014323433885552
10,NtCreateSection Process32NextW recvfrom GetFileAttributesW OleInitialize GetFileAttributesW NtLoadKey InternetConnectA NtLoadKey InternetConnectA,0.1014323433885552
7,FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType InternetConnectA,0.1011285837792368
8,Process32NextW WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW,0.1011285837792368
7,GetFileType FindResourceW GetFileType FindResourceW GetFileType InternetConnectA FindResourceW,0.1011285837792368
9,GetFileType FindResourceW GetFileType FindResourceW GetFileType FindResourceW GetFileType InternetConnectA FindResourceW,0.1011285837792368
4,Process32NextW RemoveDirectoryW InternetConnectA RemoveDirectoryW,0.1010117531602682
10,CryptHashData OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA,0.1008481902937121
4,InternetConnectA NtLoadKey InternetConnectA OleInitialize,0.1007547257985372
10,OleInitialize RemoveDirectoryW InternetConnectA NtLoadKey FindResourceW GetFileType FindResourceW GetFileType RegEnumKeyExA CryptHashData,0.1006378951795686
10,InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW GetFileType FindResourceW,0.1005210645606
10,NtLoadKey InternetConnectA NtLoadKey InternetConnectA NtLoadKey GetFileAttributesW InternetConnectA CryptHashData FindResourceW GetFileType,0.1005210645606
9,Process32NextW WSAAccept NtCreateSection Process32NextW WSAAccept NtCreateSection Process32NextW RemoveDirectoryW InternetConnectA,0.1004276000654251
3,CryptDecrypt Process32NextW GlobalMemoryStatusEx,0.100264037198869
